id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2525381688,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-64m2-aluguel-RS3100-id-2525381688/,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Sorocaba, 231 - Botafogo, Rio de Janeiro - RJ",64,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Academia
Aceita animais
Espaço gourmet
...",R$ 3.100 /mês,R$ 800,Botafogo,2021-09-03 17:09
2524300075,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-48m2-aluguel-RS2000-id-2524300075/,"Apartamento com Quarto para Aluguel, 48m²","Rua General Severiano, 180 - Botafogo, Rio de Janeiro - RJ",48,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Aceita animais
Ar-condicionado
Bicicletário
Portaria 24h
...",R$ 2.000 /mês,R$ 540,Botafogo,2021-09-03 17:09
2530576096,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-105m2-aluguel-RS2800-id-2530576096/,"Apartamento com 2 Quartos para Aluguel, 105m²","Rua São Clemente, 371 - Botafogo, Rio de Janeiro - RJ",105,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Aceita animais
Ar-condicionado
Jardim
Bicicletário
...",R$ 2.800 /mês,R$ 1.166,Botafogo,2021-09-03 17:09
2525700453,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-25m2-aluguel-RS990-id-2525700453/,"Apartamento com Quarto para Aluguel, 25m²","Rua Real Grandeza, 100 - Botafogo, Rio de Janeiro - RJ",25,1 Quarto,1 Banheiro,-- Vaga,,R$ 990 /mês,R$ 500,Botafogo,2021-09-03 17:09
2525290189,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-70m2-aluguel-RS4100-id-2525290189/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Dona Mariana - Botafogo, Rio de Janeiro - RJ",70,2 Quartos,3 Banheiros,1 Vaga,"Mobiliado
Elevador
Ar-condicionado
Área de serviço
Playground
...",R$ 4.100 /mês,R$ 1.596,Botafogo,2021-09-03 17:09
2531809462,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-98m2-aluguel-RS4000-id-2531809462/,"Apartamento com 2 Quartos para Aluguel, 98m²","Rua São Clemente, 262 - Botafogo, Rio de Janeiro - RJ",98,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 4.000 /mês,R$ 1.577,Botafogo,2021-09-03 17:09
2532742278,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-64m2-aluguel-RS1800-id-2532742278/,"Apartamento com Quarto para Aluguel, 64m²","Rua Real Grandeza, 193 - Botafogo, Rio de Janeiro - RJ",64,1 Quarto,1 Banheiro,-- Vaga,"Churrasqueira
Elevador
Aceita animais
Ar-condicionado
Salão de festas
...",R$ 1.800 /mês,R$ 590,Botafogo,2021-09-03 17:09
2530141303,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-114m2-aluguel-RS4000-id-2530141303/,"Apartamento com 4 Quartos para Aluguel, 114m²","Rua Dona Mariana, 62 - Botafogo, Rio de Janeiro - RJ",114,4 Quartos,3 Banheiros,1 Vaga,"Ar-condicionado
Mobiliado
Portaria 24h",R$ 4.000 /mês,R$ 2.000,Botafogo,2021-09-03 17:09
2532873047,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-88m2-aluguel-RS3600-id-2532873047/,"Apartamento com 3 Quartos para Aluguel, 88m²","Rua São Clemente, 96 - Botafogo, Rio de Janeiro - RJ",88,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Playground
Salão de festas
Bicicletário
...",R$ 3.600 /mês,R$ 1.100,Botafogo,2021-09-03 17:09
2529681890,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-80m2-aluguel-RS2300-id-2529681890/,"Apartamento com Quarto para Aluguel, 80m²","Rua Eduardo Guinle, 40 - Botafogo, Rio de Janeiro - RJ",80,1 Quarto,1 Banheiro,1 Vaga,Aceita animais,R$ 2.300 /mês,R$ 985,Botafogo,2021-09-03 17:09
2531733584,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-70m2-aluguel-RS2250-id-2531733584/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua General Severiano, 76 - Botafogo, Rio de Janeiro - RJ",70,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Aceita animais
...",R$ 2.250 /mês,R$ 890,Botafogo,2021-09-03 17:09
2532438390,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-70m2-aluguel-RS3000-id-2532438390/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua da Passagem, 27 - Botafogo, Rio de Janeiro - RJ",70,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Churrasqueira
Condomínio fechado
Aceita animais
Ar-condicionado
...",R$ 3.000 /mês,R$ 650,Botafogo,2021-09-03 17:09
2527775880,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-90m2-aluguel-RS5000-id-2527775880/,"Apartamento com 2 Quartos para Aluguel, 90m²","Rua Mena Barreto, 103 - Botafogo, Rio de Janeiro - RJ",90,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Elevador
Academia
Aceita animais
Espaço gourmet
...",R$ 5.000 /mês,R$ 1.000,Botafogo,2021-09-03 17:09
2427709201,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-40m2-aluguel-RS2000-id-2427709201/,"Apartamento com Quarto para Aluguel, 40m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ",40,1 Quarto,1 Banheiro,-- Vaga,"Ar-condicionado
Móvel planejado
Armário embutido
Armário na cozinha
Cozinha americana
...",R$ 2.000 /mês,R$ 585,Botafogo,2021-09-03 17:09
2526727384,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-45m2-aluguel-RS2500-id-2526727384/,"Apartamento com Quarto para Aluguel, 45m²","Rua Professor Álvaro Rodrigues, 255 - Botafogo, Rio de Janeiro - RJ",45,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Academia
Aceita animais
...",R$ 2.500 /mês,R$ 1.438,Botafogo,2021-09-03 17:09
2520395675,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-46m2-aluguel-RS1700-id-2520395675/,"Apartamento com Quarto para Aluguel, 46m²","Rua Barão de Lucena, 98 - Botafogo, Rio de Janeiro - RJ",46,1 Quarto,2 Banheiros,1 Vaga,Portaria 24h,R$ 1.700 /mês,R$ 655,Botafogo,2021-09-03 17:09
2528467163,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-86m2-aluguel-RS2500-id-2528467163/,"Apartamento com 2 Quartos para Aluguel, 86m²","Rua Marquês de Olinda, 78 - Botafogo, Rio de Janeiro - RJ",86,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Elevador
Condomínio fechado
Aceita animais
Portaria 24h
...",R$ 2.500 /mês,R$ 980,Botafogo,2021-09-03 17:09
2427781215,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-105m2-aluguel-RS2799-id-2427781215/,"Apartamento com 3 Quartos para Aluguel, 105m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ",105,3 Quartos,3 Banheiros,1 Vaga,"Acesso para deficientes
Playground",R$ 2.799 /mês,R$ 1.050,Botafogo,2021-09-03 17:09
2427786074,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-90m2-aluguel-RS2900-id-2427786074/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Marquês de Olinda - Botafogo, Rio de Janeiro - RJ",90,3 Quartos,2 Banheiros,1 Vaga,"Armário embutido
Armário na cozinha
Gás Encanado
Lavabo
Piso de madeira
...",R$ 2.900 /mês,R$ 850,Botafogo,2021-09-03 17:09
2427525183,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-90m2-aluguel-RS3100-id-2427525183/,"Apartamento com 2 Quartos para Aluguel, 90m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ",90,2 Quartos,1 Banheiro,1 Vaga,"Ar-condicionado
Salão de festas
Armário embutido
Armário na cozinha
Cozinha grande
...",R$ 3.100 /mês,R$ 930,Botafogo,2021-09-03 17:09
2529933141,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-78m2-aluguel-RS3000-id-2529933141/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rua Martins Ferreira, 15 - Botafogo, Rio de Janeiro - RJ",78,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Condomínio fechado
Aceita animais
Bicicletário
Portaria 24h
...",R$ 3.000 /mês,R$ 1.026,Botafogo,2021-09-03 17:09
2531995744,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-100m2-aluguel-RS4000-id-2531995744/,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Barão de Lucena - Botafogo, Rio de Janeiro - RJ",100,3 Quartos,3 Banheiros,2 Vagas,"Ar-condicionado
Churrasqueira
Elevador
Área de serviço",R$ 4.000 /mês,R$ 1.652,Botafogo,2021-09-03 17:10
2498346692,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-77m2-aluguel-RS2100-id-2498346692/,"Apartamento com 2 Quartos para Aluguel, 77m²","Avenida Pasteur, 168 - Botafogo, Rio de Janeiro - RJ",77,2 Quartos,2 Banheiros,-- Vaga,"Aceita animais
Elevador
Bicicletário
Portaria 24h",R$ 2.100 /mês,R$ 1.000,Botafogo,2021-09-03 17:10
2507880021,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-85m2-aluguel-RS2500-id-2507880021/,"Apartamento com 2 Quartos para Aluguel, 85m²","Botafogo, Rio de Janeiro - RJ",85,2 Quartos,2 Banheiros,1 Vaga,,R$ 2.500 /mês,R$ 470,Botafogo,2021-09-03 17:10
2491023694,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-157m2-aluguel-RS1900-id-2491023694/,"Apartamento com 3 Quartos para Aluguel, 157m²","Rua Voluntários da Pátria - Botafogo, Rio de Janeiro - RJ",157,3 Quartos,2 Banheiros,-- Vaga,"Condomínio fechado
Elevador
Área de serviço
Interfone
Aceita animais",R$ 1.900 /mês,R$ 1.300,Botafogo,2021-09-03 17:10
2532716078,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-117m2-aluguel-RS4800-id-2532716078/,"Apartamento com 3 Quartos para Aluguel, 117m²","Rua Marquês de Olinda - Botafogo, Rio de Janeiro - RJ",117,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 4.800 /mês,R$ 1.493,Botafogo,2021-09-03 17:10
2532295948,https://www.vivareal.com.br/imovel/cobertura-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-444m2-aluguel-RS6000-id-2532295948/,"Apartamento com 4 Quartos para Aluguel, 444m²","Rua Voluntários da Pátria, 481 - Botafogo, Rio de Janeiro - RJ",444,4 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Academia
...",R$ 6.000 /mês,R$ 4.000,Botafogo,2021-09-03 17:10
2518958433,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-98m2-aluguel-RS4000-id-2518958433/,"Apartamento com 3 Quartos para Aluguel, 98m²","Rua São Clemente, 365 - Botafogo, Rio de Janeiro - RJ",98,3 Quartos,2 Banheiros,1 Vaga,"Aquecimento
Playground
Área de serviço",R$ 4.000 /mês,R$ 1.057,Botafogo,2021-09-03 17:10
2527972075,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-94m2-venda-RS1500000-id-2527972075/,Apartamento com 3 Quartos à Venda/Aluguel 94m²,"Rua Sorocaba, 112 - Botafogo, Rio de Janeiro - RJ",94,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Condomínio fechado
Varanda
Aceita animais
Espaço gourmet
...","R$ 3.600 /mês
R$ 1.500.000",R$ 2.550,Botafogo,2021-09-03 17:10
2531497305,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-185m2-aluguel-RS13000-id-2531497305/,"Apartamento com 4 Quartos para Aluguel, 185m²","Rua Assunção, 2 - Botafogo, Rio de Janeiro - RJ",185,4 Quartos,4 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 13.000 /mês,R$ 3.690,Botafogo,2021-09-03 17:10
2526559855,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-25m2-aluguel-RS800-id-2526559855/,"Apartamento com Quarto para Aluguel, 25m²","Praia Botafogo, 316 - Botafogo, Rio de Janeiro - RJ",25,1 Quarto,1 Banheiro,-- Vaga,,R$ 800 /mês,R$ 495,Botafogo,2021-09-03 17:10
2495293986,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-101m2-aluguel-RS3800-id-2495293986/,"Apartamento com 3 Quartos para Aluguel, 101m²","Rua da Passagem, 75 - Botafogo, Rio de Janeiro - RJ",101,3 Quartos,2 Banheiros,1 Vaga,"Churrasqueira
Piscina
Playground
Quadra poliesportiva
Elevador",R$ 3.800 /mês,R$ 1.398,Botafogo,2021-09-03 17:10
2532381519,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-80m2-aluguel-RS2500-id-2532381519/,"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Voluntários da Pátria - Botafogo, Rio de Janeiro - RJ",80,3 Quartos,2 Banheiros,1 Vaga,"Garagem
Elevador
Cozinha",R$ 2.500 /mês,R$ 700,Botafogo,2021-09-03 17:10
2525545279,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-70m2-aluguel-RS2500-id-2525545279/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Mena Barreto - Botafogo, Rio de Janeiro - RJ",70,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Área de serviço
Playground
Salão de festas
Armário na cozinha
...",R$ 2.500 /mês,R$ 800,Botafogo,2021-09-03 17:10
2529058325,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-87m2-aluguel-RS2800-id-2529058325/,"Apartamento com 3 Quartos para Aluguel, 87m²","Rua Dona Mariana - Botafogo, Rio de Janeiro - RJ",87,3 Quartos,2 Banheiros,1 Vaga,,R$ 2.800 /mês,R$ 923,Botafogo,2021-09-03 17:10
2520671908,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-68m2-aluguel-RS2200-id-2520671908/,"Apartamento com 2 Quartos para Aluguel, 68m²","Rua Arnaldo Quintela - Botafogo, Rio de Janeiro - RJ",68,2 Quartos,1 Banheiro,1 Vaga,Área de serviço,R$ 2.200 /mês,R$ 700,Botafogo,2021-09-03 17:10
2517997876,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-77m2-aluguel-RS3000-id-2517997876/,"Apartamento com 2 Quartos para Aluguel, 77m²","Rua Martins Ferreira, 81 - Botafogo, Rio de Janeiro - RJ",77,2 Quartos,1 Banheiro,1 Vaga,,R$ 3.000 /mês,R$ 230,Botafogo,2021-09-03 17:10
2533049380,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-105m2-aluguel-RS3500-id-2533049380/,"Apartamento com 3 Quartos para Aluguel, 105m²","Rua São Clemente, 117 - Botafogo, Rio de Janeiro - RJ",105,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 3.500 /mês,R$ 2.480,Botafogo,2021-09-03 17:10
2491018743,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-157m2-aluguel-RS1900-id-2491018743/,"Apartamento com 3 Quartos para Aluguel, 157m²","Rua Voluntários da Pátria - Botafogo, Rio de Janeiro - RJ",157,3 Quartos,2 Banheiros,-- Vaga,"Condomínio fechado
Elevador
Área de serviço
Interfone
Aceita animais",R$ 1.900 /mês,R$ 1.300,Botafogo,2021-09-03 17:10
2528297227,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-77m2-aluguel-RS2950-id-2528297227/,"Apartamento com 2 Quartos para Aluguel, 77m²","Avenida Pasteur - Botafogo, Rio de Janeiro - RJ",77,2 Quartos,2 Banheiros,-- Vaga,"TV a cabo
Interfone
Armário na cozinha
Ar-condicionado
Área de serviço",R$ 2.950 /mês,R$ 880,Botafogo,2021-09-03 17:10
2529193487,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-35m2-aluguel-RS1300-id-2529193487/,"Apartamento com Quarto para Aluguel, 35m²","Rua Paulino Fernandes, 98 - Botafogo, Rio de Janeiro - RJ",35,1 Quarto,1 Banheiro,-- Vaga,Elevador,R$ 1.300 /mês,R$ 645,Botafogo,2021-09-03 17:10
2519523573,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-31m2-aluguel-RS1200-id-2519523573/,"Apartamento com Quarto para Aluguel, 31m²","Rua São Clemente - Botafogo, Rio de Janeiro - RJ",31,1 Quarto,1 Banheiro,-- Vaga,"Condomínio fechado
Elevador",R$ 1.200 /mês,R$ 560,Botafogo,2021-09-03 17:10
2524367280,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-72m2-aluguel-RS2900-id-2524367280/,"Apartamento com 2 Quartos para Aluguel, 72m²","Rua São Clemente, 185 - Botafogo, Rio de Janeiro - RJ",72,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.900 /mês,R$ 1.100,Botafogo,2021-09-03 17:10
2532366309,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-35m2-venda-RS350000-id-2532366309/,Apartamento com Quarto para Venda/Aluguel 35m²,"Botafogo, Rio de Janeiro - RJ",35,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Ar-condicionado
Armário embutido
Armário na cozinha
...","R$ 2.200 /mês
R$ 350.000",,Botafogo,2021-09-03 17:10
2528222627,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-75m2-aluguel-RS3700-id-2528222627/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Mena Barreto - Botafogo, Rio de Janeiro - RJ",75,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Elevador
Academia
Ar-condicionado
Playground
...",R$ 3.700 /mês,R$ 1.240,Botafogo,2021-09-03 17:10
2498259855,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-76m2-aluguel-RS2800-id-2498259855/,"Apartamento com 2 Quartos para Aluguel, 76m²","Rua Álvares Borgerth, 15 - Botafogo, Rio de Janeiro - RJ",76,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Aceita animais
Jardim
Playground
Salão de festas
...",R$ 2.800 /mês,R$ 732,Botafogo,2021-09-03 17:10
2518221283,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-38m2-aluguel-RS1400-id-2518221283/,"Apartamento com Quarto para Aluguel, 38m²","Rua Marquês de Olinda, 106 - Botafogo, Rio de Janeiro - RJ",38,1 Quarto,1 Banheiro,-- Vaga,"Circuito de segurança
Elevador
Interfone
Conexão à internet
Aceita animais",R$ 1.400 /mês,R$ 490,Botafogo,2021-09-03 17:10
2524356310,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-65m2-aluguel-RS2200-id-2524356310/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Voluntários da Pátria, 248 - Botafogo, Rio de Janeiro - RJ",65,2 Quartos,1 Banheiro,-- Vaga,,R$ 2.200 /mês,R$ 800,Botafogo,2021-09-03 17:10
2531768781,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-156m2-aluguel-RS4800-id-2531768781/,"Apartamento com 3 Quartos para Aluguel, 156m²","Botafogo, Rio de Janeiro - RJ",156,3 Quartos,2 Banheiros,2 Vagas,"Interfone
Armário na cozinha
Copa
Varanda
Área de serviço",R$ 4.800 /mês,R$ 3.115,Botafogo,2021-09-03 17:10
2524356365,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-166m2-venda-RS2000000-id-2524356365/,Apartamento com 4 Quartos para Venda/Aluguel 166m²,"Rua Visconde de Ouro Preto, 39 - Botafogo, Rio de Janeiro - RJ",166,4 Quartos,3 Banheiros,2 Vagas,Elevador,"R$ 4.900 /mês
R$ 2.000.000",R$ 2.210,Botafogo,2021-09-03 17:10
2532220475,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-100m2-aluguel-RS3400-id-2532220475/,"Apartamento com 2 Quartos para Aluguel, 100m²","Botafogo, Rio de Janeiro - RJ",100,2 Quartos,3 Banheiros,1 Vaga,"Elevador
Varanda
Ar-condicionado
Armário embutido
Armário na cozinha
...",R$ 3.400 /mês,R$ 850,Botafogo,2021-09-03 17:10
2527272490,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-70m2-aluguel-RS3500-id-2527272490/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Theodor Herzl, 56 - Botafogo, Rio de Janeiro - RJ",70,2 Quartos,2 Banheiros,-- Vaga,"Ar-condicionado
Aceita animais
Cozinha americana",R$ 3.500 /mês,,Botafogo,2021-09-03 17:10
2530317879,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-90m2-aluguel-RS3800-id-2530317879/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Marquês de Olinda - Botafogo, Rio de Janeiro - RJ",90,3 Quartos,1 Banheiro,2 Vagas,"Churrasqueira
Piscina
Playground
Salão de festas
Varanda",R$ 3.800 /mês,R$ 1.300,Botafogo,2021-09-03 17:10
2532886421,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-83m2-aluguel-RS2800-id-2532886421/,"Apartamento com 2 Quartos para Aluguel, 83m²","Botafogo, Rio de Janeiro - RJ",83,2 Quartos,2 Banheiros,1 Vaga,,R$ 2.800 /mês,R$ 1.100,Botafogo,2021-09-03 17:10
2521901027,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-38m2-aluguel-RS1500-id-2521901027/,"Apartamento com Quarto para Aluguel, 38m²","Rua General Goes Monteiro - Botafogo, Rio de Janeiro - RJ",38,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Aceita animais
Ar-condicionado
Jardim
Área de serviço
...",R$ 1.500 /mês,R$ 600,Botafogo,2021-09-03 17:10
2524165217,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-65m2-aluguel-RS1600-id-2524165217/,"Apartamento com Quarto para Aluguel, 65m²","Rua Paulino Fernandes, 60 - Botafogo, Rio de Janeiro - RJ",65,1 Quarto,1 Banheiro,-- Vaga,Portão eletrônico,R$ 1.600 /mês,R$ 767,Botafogo,2021-09-03 17:10
2529177926,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-110m2-aluguel-RS3300-id-2529177926/,"Apartamento com 3 Quartos para Aluguel, 110m²","Praia Botafogo, 472 - Botafogo, Rio de Janeiro - RJ",110,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Portaria 24h
Portão eletrônico
Ar-condicionado",R$ 3.300 /mês,R$ 910,Botafogo,2021-09-03 17:10
2516274397,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-200m2-aluguel-RS4700-id-2516274397/,"Apartamento com 3 Quartos para Aluguel, 200m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ",200,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Ar-condicionado
Jardim
Área de serviço
Playground
...",R$ 4.700 /mês,R$ 1.649,Botafogo,2021-09-03 17:10
2522091389,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-83m2-aluguel-RS3250-id-2522091389/,"Apartamento com 2 Quartos para Aluguel, 83m²","Rua Pinheiro Guimarães, 115 - Botafogo, Rio de Janeiro - RJ",83,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Varanda
Academia
...",R$ 3.250 /mês,R$ 1.100,Botafogo,2021-09-03 17:10
2491080377,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-106m2-aluguel-RS4700-id-2491080377/,"Apartamento com 3 Quartos para Aluguel, 106m²","Rua Dezenove de Fevereiro, 45 - Botafogo, Rio de Janeiro - RJ",106,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 4.700 /mês,R$ 1.563,Botafogo,2021-09-03 17:10
2530560018,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-83m2-aluguel-RS3000-id-2530560018/,"Apartamento com 2 Quartos para Aluguel, 83m²","Rua São Clemente, 271 - Botafogo, Rio de Janeiro - RJ",83,2 Quartos,3 Banheiros,1 Vaga,"Churrasqueira
Condomínio fechado
Ar-condicionado
Playground
Salão de festas
...",R$ 3.000 /mês,R$ 800,Botafogo,2021-09-03 17:10
